Group num: 0, TC(X;Y_j): 1.333
adventurer, 0.010, 1.000, 0.010
advising, 0.010, 1.000, 0.010
affaire, 0.010, 1.000, 0.010
affaires, 0.010, 1.000, 0.010
aggravation, 0.010, 1.000, 0.010
ai, 0.010, 1.000, 0.010
albertan, 0.010, 1.000, 0.010
allegedly, 0.010, 1.000, 0.010
allison, 0.010, 1.000, 0.010
alphabetized, 0.010, 1.000, 0.010
alters, 0.010, 1.000, 0.010
administering, 0.010, 1.000, 0.010
manipulated, 0.010, 1.000, 0.010
attestation, 0.010, 1.000, 0.010
automated, 0.010, 1.000, 0.010
briefs, 0.010, 1.000, 0.010
brook, 0.010, 1.000, 0.010
bruno, 0.010, 1.000, 0.010
brushed, 0.010, 1.000, 0.010
builders, 0.010, 1.000, 0.010
buildforce, 0.010, 1.000, 0.010
bullying, 0.010, 1.000, 0.010
burdening, 0.010, 1.000, 0.010
camp, 0.010, 1.000, 0.010
caput, 0.010, 1.000, 0.010
caretaker, 0.010, 1.000, 0.010
carrière, 0.010, 1.000, 0.010
casavant, 0.010, 1.000, 0.010
casefiles, 0.010, 1.000, 0.010
caseworker, 0.010, 1.000, 0.010
cater, 0.010, 1.000, 0.010
caterpillar, 0.010, 1.000, 0.010
cathay, 0.010, 1.000, 0.010
caught, 0.010, 1.000, 0.010
centralized, 0.010, 1.000, 0.010
centric, 0.010, 1.000, 0.010
certificate, 0.010, 1.000, 0.010
chambre, 0.010, 1.000, 0.010
briefed, 0.010, 1.000, 0.010
bricklaying, 0.010, 1.000, 0.010
brick, 0.010, 1.000, 0.010
boyne, 0.010, 1.000, 0.010
backbreaking, 0.010, 1.000, 0.010
banana, 0.010, 1.000, 0.010
bedroom, 0.010, 1.000, 0.010
behaviour, 0.010, 1.000, 0.010
behold, 0.010, 1.000, 0.010
benefits, 0.010, 1.000, 0.010
berthold, 0.010, 1.000, 0.010
bickering, 0.010, 1.000, 0.010
bilked, 0.010, 1.000, 0.010
bilson, 0.010, 1.000, 0.010
birdcage, 0.010, 1.000, 0.010
atwal, 0.010, 1.000, 0.010
bizarre, 0.010, 1.000, 0.010
blended, 0.010, 1.000, 0.010
blocking, 0.010, 1.000, 0.010
blonde, 0.010, 1.000, 0.010
blown, 0.010, 1.000, 0.010
blue, 0.010, 1.000, 0.010
boggles, 0.010, 1.000, 0.010
boot, 0.010, 1.000, 0.010
borrowed, 0.010, 1.000, 0.010
borrowing, 0.010, 1.000, 0.010
boulevard, 0.010, 1.000, 0.010
boxing, 0.010, 1.000, 0.010
bleeding, 0.010, 1.000, 0.010
docking, 0.010, 1.000, 0.010
dock, 0.010, 1.000, 0.010
dreamer, 0.010, 1.000, 0.010
indira, 0.010, 1.000, 0.010
indispensable, 0.010, 1.000, 0.010
inefficiencies, 0.010, 1.000, 0.010
inevitable, 0.010, 1.000, 0.010
inevitably, 0.010, 1.000, 0.010
infinite, 0.010, 1.000, 0.010
inflexible, 0.010, 1.000, 0.010
inflicted, 0.010, 1.000, 0.010
informative, 0.010, 1.000, 0.010
informs, 0.010, 1.000, 0.010
infraction, 0.010, 1.000, 0.010
infringes, 0.010, 1.000, 0.010
innovating, 0.010, 1.000, 0.010
insertion, 0.010, 1.000, 0.010
inspect, 0.010, 1.000, 0.010
instability, 0.010, 1.000, 0.010
installed, 0.010, 1.000, 0.010
installment, 0.010, 1.000, 0.010
instalment, 0.010, 1.000, 0.010
instructive, 0.010, 1.000, 0.010
integrating, 0.010, 1.000, 0.010
interacts, 0.010, 1.000, 0.010
intergovernmental, 0.010, 1.000, 0.010
indian, 0.010, 1.000, 0.010
incremental, 0.010, 1.000, 0.010
inconvenience, 0.010, 1.000, 0.010
inconsistent, 0.010, 1.000, 0.010
heads, 0.010, 1.000, 0.010
hearted, 0.010, 1.000, 0.010
helper, 0.010, 1.000, 0.010
hinder, 0.010, 1.000, 0.010
hitting, 0.010, 1.000, 0.010
honorarium, 0.010, 1.000, 0.010
hooked, 0.010, 1.000, 0.010
horrific, 0.010, 1.000, 0.010
hugged, 0.010, 1.000, 0.010
humaine, 0.010, 1.000, 0.010
humble, 0.010, 1.000, 0.010
intern, 0.010, 1.000, 0.010
hundreds, 0.010, 1.000, 0.010
hypocrisy, 0.010, 1.000, 0.010
idle, 0.010, 1.000, 0.010
illustrates, 0.010, 1.000, 0.010
immigrating, 0.010, 1.000, 0.010
imminently, 0.010, 1.000, 0.010
impassioned, 0.010, 1.000, 0.010
impending, 0.010, 1.000, 0.010
inaccessible, 0.010, 1.000, 0.010
inadequacy, 0.010, 1.000, 0.010
incenting, 0.010, 1.000, 0.010
incidentally, 0.010, 1.000, 0.010
hurting, 0.010, 1.000, 0.010
dose, 0.010, 1.000, 0.010
interrupted, 0.010, 1.000, 0.010
intervened, 0.010, 1.000, 0.010
lapse, 0.010, 1.000, 0.010
lasted, 0.010, 1.000, 0.010
laudable, 0.010, 1.000, 0.010
laurent, 0.010, 1.000, 0.010
le, 0.010, 1.000, 0.010
legitimately, 0.010, 1.000, 0.010
lent, 0.010, 1.000, 0.010
lever, 0.010, 1.000, 0.010
liepert, 0.010, 1.000, 0.010
liner, 0.010, 1.000, 0.010
livestream, 0.010, 1.000, 0.010
livestreamed, 0.010, 1.000, 0.010
livestreaming, 0.010, 1.000, 0.010
lloydminster, 0.010, 1.000, 0.010
lmios, 0.010, 1.000, 0.010
loading, 0.010, 1.000, 0.010
lobbyists, 0.010, 1.000, 0.010
lodge, 0.010, 1.000, 0.010
lofty, 0.010, 1.000, 0.010
london, 0.010, 1.000, 0.010
louise, 0.010, 1.000, 0.010
mactaquac, 0.010, 1.000, 0.010
magnitude, 0.010, 1.000, 0.010
languishing, 0.010, 1.000, 0.010
lakeland, 0.010, 1.000, 0.010
lait, 0.010, 1.000, 0.010
lacroix, 0.010, 1.000, 0.010
interviewed, 0.010, 1.000, 0.010
intimately, 0.010, 1.000, 0.010
intimidated, 0.010, 1.000, 0.010
intolerance, 0.010, 1.000, 0.010
inventor, 0.010, 1.000, 0.010
investigators, 0.010, 1.000, 0.010
invitee, 0.010, 1.000, 0.010
invoke, 0.010, 1.000, 0.010
invoking, 0.010, 1.000, 0.010
irresponsibility, 0.010, 1.000, 0.010
italian, 0.010, 1.000, 0.010
intersectional, 0.010, 1.000, 0.010
itinerary, 0.010, 1.000, 0.010
jewellery, 0.010, 1.000, 0.010
jobless, 0.010, 1.000, 0.010
économique, 0.010, 1.000, 0.010
journeypersons, 0.010, 1.000, 0.010
judging, 0.010, 1.000, 0.010
justin, 0.010, 1.000, 0.010
kelowna, 0.010, 1.000, 0.010
keystone, 0.010, 1.000, 0.010
kicking, 0.010, 1.000, 0.010
kitimat, 0.010, 1.000, 0.010
labelling, 0.010, 1.000, 0.010
jaspal, 0.010, 1.000, 0.010
happier, 0.010, 1.000, 0.010
having, 0.010, 1.000, 0.010
hang, 0.010, 1.000, 0.010
enlist, 0.010, 1.000, 0.010
enquiring, 0.010, 1.000, 0.010
enrol, 0.010, 1.000, 0.010
entailed, 0.010, 1.000, 0.010
entitlement, 0.010, 1.000, 0.010
entrant, 0.010, 1.000, 0.010
enunciate, 0.010, 1.000, 0.010
enviable, 0.010, 1.000, 0.010
epitomizes, 0.010, 1.000, 0.010
esel, 0.010, 1.000, 0.010
espace, 0.010, 1.000, 0.010
evil, 0.010, 1.000, 0.010
evolution, 0.010, 1.000, 0.010
exaggerated, 0.010, 1.000, 0.010
exaggeration, 0.010, 1.000, 0.010
exhaustive, 0.010, 1.000, 0.010
exiting, 0.010, 1.000, 0.010
exorbitant, 0.010, 1.000, 0.010
expanse, 0.010, 1.000, 0.010
expedites, 0.010, 1.000, 0.010
expensive, 0.010, 1.000, 0.010
explored, 0.010, 1.000, 0.010
exponentially, 0.010, 1.000, 0.010
england, 0.010, 1.000, 0.010
expressing, 0.010, 1.000, 0.010
engineering, 0.010, 1.000, 0.010
enforcing, 0.010, 1.000, 0.010
dress, 0.010, 1.000, 0.010
driveway, 0.010, 1.000, 0.010
drolet, 0.010, 1.000, 0.010
dubai, 0.010, 1.000, 0.010
duped, 0.010, 1.000, 0.010
développement, 0.010, 1.000, 0.010
earnest, 0.010, 1.000, 0.010
earthquake, 0.010, 1.000, 0.010
easiest, 0.010, 1.000, 0.010
editor, 0.010, 1.000, 0.010
eglinski, 0.010, 1.000, 0.010
egypt, 0.010, 1.000, 0.010
electrical, 0.010, 1.000, 0.010
electronic, 0.010, 1.000, 0.010
elsipotog, 0.010, 1.000, 0.010
emerged, 0.010, 1.000, 0.010
emploi, 0.010, 1.000, 0.010
employers, 0.010, 1.000, 0.010
encompassing, 0.010, 1.000, 0.010
encounter, 0.010, 1.000, 0.010
encountering, 0.010, 1.000, 0.010
endangers, 0.010, 1.000, 0.010
endorsed, 0.010, 1.000, 0.010
engages, 0.010, 1.000, 0.010
hannah, 0.010, 1.000, 0.010
external, 0.010, 1.000, 0.010
ghandi, 0.010, 1.000, 0.010
fancy, 0.010, 1.000, 0.010
glaring, 0.010, 1.000, 0.010
glib, 0.010, 1.000, 0.010
glorified, 0.010, 1.000, 0.010
gobeil, 0.010, 1.000, 0.010
governed, 0.010, 1.000, 0.010
grab, 0.010, 1.000, 0.010
gradual, 0.010, 1.000, 0.010
grandchildren, 0.010, 1.000, 0.010
graphic, 0.010, 1.000, 0.010
geopolitics, 0.010, 1.000, 0.010
grave, 0.010, 1.000, 0.010
greening, 0.010, 1.000, 0.010
greeting, 0.010, 1.000, 0.010
gtha, 0.010, 1.000, 0.010
guidelines, 0.010, 1.000, 0.010
gymnasium, 0.010, 1.000, 0.010
hair, 0.010, 1.000, 0.010
hallmark, 0.010, 1.000, 0.010
hampered, 0.010, 1.000, 0.010
hamstring, 0.010, 1.000, 0.010
handled, 0.010, 1.000, 0.010
gravenhurst, 0.010, 1.000, 0.010
generator, 0.010, 1.000, 0.010
île, 0.010, 1.000, 0.010
gabhriel, 0.010, 1.000, 0.010
fatigue, 0.010, 1.000, 0.010
fatten, 0.010, 1.000, 0.010
featuring, 0.010, 1.000, 0.010
femmes, 0.010, 1.000, 0.010
fingernail, 0.010, 1.000, 0.010
fingerprinting, 0.010, 1.000, 0.010
fitness, 0.010, 1.000, 0.010
fleeting, 0.010, 1.000, 0.010
flip, 0.010, 1.000, 0.010
flop, 0.010, 1.000, 0.010
gather, 0.010, 1.000, 0.010
fluctuation, 0.010, 1.000, 0.010
flopped, 0.010, 1.000, 0.010
foregone, 0.010, 1.000, 0.010
fréchette, 0.010, 1.000, 0.010
froze, 0.010, 1.000, 0.010
friendliness, 0.010, 1.000, 0.010
freed, 0.010, 1.000, 0.010
fogler, 0.010, 1.000, 0.010
fredericton, 0.010, 1.000, 0.010
formation, 0.010, 1.000, 0.010
forgiven, 0.010, 1.000, 0.010
foreseeable, 0.010, 1.000, 0.010
framer, 0.010, 1.000, 0.010
clothesline, 0.004, 1.000, 0.004
grows, 0.004, 1.000, 0.004
inadequate, 0.004, 1.000, 0.004
separately, 0.004, 1.000, 0.004
worrying, 0.004, 1.000, 0.004
fairer, 0.004, 1.000, 0.004
Group num: 22, TC(X;Y_j): 4.180
investor, 0.232, 1.000, 0.232
ceta, 0.196, 1.000, 0.196
union, 0.166, 1.000, 0.166
dispute, 0.148, 1.000, 0.148
europe, 0.148, 1.000, 0.148
drug, 0.148, 1.000, 0.148
tariff, 0.143, 1.000, 0.143
pharmaceutical, 0.131, 1.000, 0.131
european, 0.127, 1.000, 0.127
trading, 0.099, 1.000, 0.099
ratified, 0.099, 1.000, 0.099
sued, 0.099, 1.000, 0.099
ratification, 0.088, 1.000, 0.088
diversify, 0.088, 1.000, 0.088
isds, 0.088, 1.000, 0.088
ship, 0.078, 1.000, 0.078
sovereignty, 0.078, 1.000, 0.078
ratify, 0.077, 1.000, 0.077
furthermore, 0.073, 1.000, 0.073
import, 0.073, 1.000, 0.073
threaten, 0.067, 1.000, 0.067
eu, 0.067, 1.000, 0.067
compensate, 0.067, 1.000, 0.067
abroad, 0.067, 1.000, 0.067
patent, 0.063, 1.000, 0.063
negotiating, 0.057, 1.000, 0.057
successive, 0.057, 1.000, 0.057
unanswered, 0.057, 1.000, 0.057
medication, 0.057, 1.000, 0.057
penalty, 0.057, 1.000, 0.057
liberalization, 0.057, 1.000, 0.057
bilateral, 0.057, 1.000, 0.057
appeal, 0.057, 1.000, 0.057
changed, 0.049, 1.000, 0.049
sell, 0.049, 1.000, 0.049
compliance, 0.047, 1.000, 0.047
brexit, 0.047, 1.000, 0.047
indirect, 0.047, 1.000, 0.047
flag, 0.047, 1.000, 0.047
chill, 0.047, 1.000, 0.047
demanded, 0.047, 1.000, 0.047
arbitrator, 0.047, 1.000, 0.047
supplier, 0.047, 1.000, 0.047
appear, 0.047, 1.000, 0.047
tpp, 0.047, 1.000, 0.047
lose, 0.040, 1.000, 0.040
door, 0.040, 1.000, 0.040
dredging, 0.037, 1.000, 0.037
multinational, 0.037, 1.000, 0.037
warned, 0.037, 1.000, 0.037
wallonia, 0.037, 1.000, 0.037
instrument, 0.037, 1.000, 0.037
permitting, 0.037, 1.000, 0.037
concluded, 0.037, 1.000, 0.037
handful, 0.037, 1.000, 0.037
crew, 0.037, 1.000, 0.037
flawed, 0.037, 1.000, 0.037
safeguard, 0.037, 1.000, 0.037
federation, 0.037, 1.000, 0.037
scrubbing, 0.037, 1.000, 0.037
uphold, 0.037, 1.000, 0.037
trigger, 0.037, 1.000, 0.037
belgium, 0.037, 1.000, 0.037
appears, 0.037, 1.000, 0.037
bargain, 0.037, 1.000, 0.037
trump, 0.037, 1.000, 0.037
avoidance, 0.037, 1.000, 0.037
binding, 0.035, 1.000, 0.035
repeating, 0.035, 1.000, 0.035
valley, 0.029, 1.000, 0.029
treatment, 0.028, 1.000, 0.028
voluntary, 0.027, 1.000, 0.027
compensated, 0.027, 1.000, 0.027
occur, 0.027, 1.000, 0.027
ordinary, 0.027, 1.000, 0.027
resulted, 0.027, 1.000, 0.027
ratifying, 0.027, 1.000, 0.027
blank, 0.027, 1.000, 0.027
unilaterally, 0.027, 1.000, 0.027
accident, 0.027, 1.000, 0.027
perpetual, 0.027, 1.000, 0.027
markets, 0.027, 1.000, 0.027
preference, 0.027, 1.000, 0.027
renewable, 0.027, 1.000, 0.027
strike, 0.027, 1.000, 0.027
powerful, 0.027, 1.000, 0.027
objection, 0.027, 1.000, 0.027
harm, 0.027, 1.000, 0.027
handed, 0.027, 1.000, 0.027
eager, 0.027, 1.000, 0.027
drugs, 0.027, 1.000, 0.027
coalition, 0.027, 1.000, 0.027
incur, 0.027, 1.000, 0.027
inequality, 0.027, 1.000, 0.027
inaction, 0.027, 1.000, 0.027
cheapest, 0.027, 1.000, 0.027
likewise, 0.027, 1.000, 0.027
haven, 0.027, 1.000, 0.027
lovely, 0.018, 1.000, 0.018
solar, 0.018, 1.000, 0.018
facilitates, 0.018, 1.000, 0.018
run, 0.018, 1.000, 0.018
fought, 0.018, 1.000, 0.018
stick, 0.018, 1.000, 0.018
shape, 0.018, 1.000, 0.018
shutting, 0.018, 1.000, 0.018
luring, 0.018, 1.000, 0.018
coasting, 0.018, 1.000, 0.018
combatting, 0.018, 1.000, 0.018
developer, 0.018, 1.000, 0.018
afterward, 0.018, 1.000, 0.018
underscore, 0.018, 1.000, 0.018
demonstrates, 0.018, 1.000, 0.018
deals, 0.018, 1.000, 0.018
cycle, 0.018, 1.000, 0.018
valued, 0.018, 1.000, 0.018
costs, 0.018, 1.000, 0.018
tackle, 0.018, 1.000, 0.018
takeover, 0.018, 1.000, 0.018
expropriation, 0.018, 1.000, 0.018
reciprocity, 0.018, 1.000, 0.018
buying, 0.018, 1.000, 0.018
neo, 0.018, 1.000, 0.018
oath, 0.018, 1.000, 0.018
legislator, 0.018, 1.000, 0.018
optimistic, 0.018, 1.000, 0.018
reconsider, 0.018, 1.000, 0.018
carte, 0.018, 1.000, 0.018
chain, 0.018, 1.000, 0.018
indicator, 0.018, 1.000, 0.018
blanche, 0.018, 1.000, 0.018
wine, 0.018, 1.000, 0.018
champagne, 0.018, 1.000, 0.018
indicating, 0.018, 1.000, 0.018
prevents, 0.018, 1.000, 0.018
reciprocal, 0.018, 1.000, 0.018
violated, 0.017, 1.000, 0.017
elmwood, 0.009, 1.000, 0.009
transcona, 0.009, 1.000, 0.009
reassure, 0.009, 1.000, 0.009
meaning, 0.009, 1.000, 0.009
decent, 0.009, 1.000, 0.009
okay, 0.009, 1.000, 0.009
unifor, 0.008, 1.000, 0.008
burlington, 0.008, 1.000, 0.008
stamp, 0.008, 1.000, 0.008
rubber, 0.008, 1.000, 0.008
limiting, 0.008, 1.000, 0.008
compromising, 0.008, 1.000, 0.008
modelling, 0.008, 1.000, 0.008
nous, 0.008, 1.000, 0.008
transporting, 0.008, 1.000, 0.008
licensing, 0.008, 1.000, 0.008
staffed, 0.008, 1.000, 0.008
belongs, 0.008, 1.000, 0.008
terre, 0.008, 1.000, 0.008
exporters, 0.008, 1.000, 0.008
swearing, 0.008, 1.000, 0.008
erred, 0.008, 1.000, 0.008
chez, 0.008, 1.000, 0.008
ferme, 0.008, 1.000, 0.008
jointly, 0.008, 1.000, 0.008
dramatically, 0.002, 1.000, 0.002
expeditiously, 0.002, 1.000, 0.002
Group num: 23, TC(X;Y_j): 1.580
expense, 0.113, 1.000, 0.113
fiscal, 0.108, 1.000, 0.108
title, 0.097, 1.000, 0.097
november, 0.086, 1.000, 0.086
story, 0.081, 1.000, 0.081
inquiry, 0.077, 1.000, 0.077
expenditure, 0.077, 1.000, 0.077
breakdown, 0.077, 1.000, 0.077
submitted, 0.076, 1.000, 0.076
approval, 0.066, 1.000, 0.066
lake, 0.056, 1.000, 0.056
québec, 0.046, 1.000, 0.046
save, 0.046, 1.000, 0.046
employ, 0.046, 1.000, 0.046
morning, 0.046, 1.000, 0.046
hired, 0.046, 1.000, 0.046
supportive, 0.046, 1.000, 0.046
testimony, 0.046, 1.000, 0.046
regulated, 0.046, 1.000, 0.046
referred, 0.046, 1.000, 0.046
nanaimo, 0.046, 1.000, 0.046
submit, 0.046, 1.000, 0.046
governance, 0.037, 1.000, 0.037
accessing, 0.037, 1.000, 0.037
projection, 0.037, 1.000, 0.037
recruiting, 0.037, 1.000, 0.037
activism, 0.037, 1.000, 0.037
correspondence, 0.037, 1.000, 0.037
feedback, 0.037, 1.000, 0.037
ending, 0.037, 1.000, 0.037
sustainability, 0.037, 1.000, 0.037
mackenzie, 0.027, 1.000, 0.027
sleep, 0.027, 1.000, 0.027
independence, 0.027, 1.000, 0.027
sale, 0.027, 1.000, 0.027
ladysmith, 0.027, 1.000, 0.027
film, 0.027, 1.000, 0.027
heavy, 0.027, 1.000, 0.027
accompany, 0.027, 1.000, 0.027
immigrated, 0.027, 1.000, 0.027
convey, 0.027, 1.000, 0.027
earning, 0.027, 1.000, 0.027
exceeds, 0.027, 1.000, 0.027
collectively, 0.027, 1.000, 0.027
recourse, 0.027, 1.000, 0.027
fraser, 0.027, 1.000, 0.027
geographic, 0.027, 1.000, 0.027
smaller, 0.027, 1.000, 0.027
falling, 0.027, 1.000, 0.027
administrative, 0.025, 1.000, 0.025
released, 0.020, 1.000, 0.020
robyn, 0.017, 1.000, 0.017
unreported, 0.017, 1.000, 0.017
upside, 0.017, 1.000, 0.017
vetting, 0.017, 1.000, 0.017
1970s, 0.017, 1.000, 0.017
issues, 0.017, 1.000, 0.017
prairie, 0.017, 1.000, 0.017
accordingly, 0.017, 1.000, 0.017
allan, 0.017, 1.000, 0.017
banking, 0.017, 1.000, 0.017
bound, 0.017, 1.000, 0.017
committing, 0.017, 1.000, 0.017
craft, 0.017, 1.000, 0.017
protest, 0.017, 1.000, 0.017
wall, 0.017, 1.000, 0.017
just, 0.017, 1.000, 0.017
nearby, 0.017, 1.000, 0.017
parking, 0.017, 1.000, 0.017
persistent, 0.017, 1.000, 0.017
inadmissibility, 0.017, 1.000, 0.017
advocacy, 0.013, 1.000, 0.013
gunton, 0.008, 1.000, 0.008
forecast, 0.008, 1.000, 0.008
simon, 0.008, 1.000, 0.008
viability, 0.008, 1.000, 0.008
coastline, 0.008, 1.000, 0.008
breathtakingly, 0.008, 1.000, 0.008
overcapacity, 0.008, 1.000, 0.008
unsurprisingly, 0.008, 1.000, 0.008
strokes, 0.008, 1.000, 0.008
Group num: 24, TC(X;Y_j): 4.924
identity, 0.070, 1.000, 0.070
doubled, 0.067, 1.000, 0.067
proposes, 0.060, 1.000, 0.060
writing, 0.049, 1.000, 0.049
alike, 0.049, 1.000, 0.049
receives, 0.049, 1.000, 0.049
fixing, 0.049, 1.000, 0.049
statistic, 0.047, 1.000, 0.047
filed, 0.047, 1.000, 0.047
suggest, 0.039, 1.000, 0.039
achievement, 0.039, 1.000, 0.039
equipped, 0.039, 1.000, 0.039
charged, 0.039, 1.000, 0.039
performance, 0.039, 1.000, 0.039
compassionate, 0.039, 1.000, 0.039
stone, 0.039, 1.000, 0.039
survivor, 0.039, 1.000, 0.039
desperate, 0.039, 1.000, 0.039
straight, 0.039, 1.000, 0.039
advise, 0.039, 1.000, 0.039
adequately, 0.039, 1.000, 0.039
investigative, 0.039, 1.000, 0.039
equality, 0.037, 1.000, 0.037
contractor, 0.037, 1.000, 0.037
cash, 0.028, 1.000, 0.028
presentation, 0.028, 1.000, 0.028
challenging, 0.028, 1.000, 0.028
foremost, 0.028, 1.000, 0.028
charles, 0.028, 1.000, 0.028
peter, 0.028, 1.000, 0.028
equitable, 0.028, 1.000, 0.028
persecution, 0.028, 1.000, 0.028
drafted, 0.028, 1.000, 0.028
collect, 0.028, 1.000, 0.028
jonquière, 0.028, 1.000, 0.028
devastating, 0.028, 1.000, 0.028
guidance, 0.028, 1.000, 0.028
offset, 0.028, 1.000, 0.028
noting, 0.028, 1.000, 0.028
fairness, 0.028, 1.000, 0.028
modernized, 0.028, 1.000, 0.028
mixed, 0.028, 1.000, 0.028
card, 0.028, 1.000, 0.028
law, 0.028, 1.000, 0.028
disciplinary, 0.028, 1.000, 0.028
passage, 0.028, 1.000, 0.028
mitigate, 0.028, 1.000, 0.028
persisted, 0.028, 1.000, 0.028
argued, 0.028, 1.000, 0.028
syria, 0.028, 1.000, 0.028
shoe, 0.028, 1.000, 0.028
shed, 0.028, 1.000, 0.028
shame, 0.028, 1.000, 0.028
algonquin, 0.028, 1.000, 0.028
article, 0.028, 1.000, 0.028
tuition, 0.028, 1.000, 0.028
signal, 0.028, 1.000, 0.028
accurate, 0.028, 1.000, 0.028
sold, 0.028, 1.000, 0.028
stranded, 0.028, 1.000, 0.028
warrant, 0.028, 1.000, 0.028
testified, 0.028, 1.000, 0.028
substance, 0.028, 1.000, 0.028
replacing, 0.028, 1.000, 0.028
immediately, 0.028, 1.000, 0.028
displaced, 0.027, 1.000, 0.027
ireland, 0.018, 1.000, 0.018
irpa, 0.018, 1.000, 0.018
invests, 0.018, 1.000, 0.018
tenacious, 0.018, 1.000, 0.018
issuing, 0.018, 1.000, 0.018
karine, 0.018, 1.000, 0.018
interpretative, 0.018, 1.000, 0.018
labrecque, 0.018, 1.000, 0.018
intense, 0.018, 1.000, 0.018
irritant, 0.018, 1.000, 0.018
jeopardizing, 0.018, 1.000, 0.018
renovated, 0.018, 1.000, 0.018
helpful, 0.018, 1.000, 0.018
thériault, 0.018, 1.000, 0.018
exclude, 0.018, 1.000, 0.018
unlimited, 0.018, 1.000, 0.018
expects, 0.018, 1.000, 0.018
expedited, 0.018, 1.000, 0.018
exploring, 0.018, 1.000, 0.018
unlicensed, 0.018, 1.000, 0.018
falardeau, 0.018, 1.000, 0.018
federally, 0.018, 1.000, 0.018
undertook, 0.018, 1.000, 0.018
unceded, 0.018, 1.000, 0.018
forging, 0.018, 1.000, 0.018
fulgence, 0.018, 1.000, 0.018
google, 0.018, 1.000, 0.018
trudel, 0.018, 1.000, 0.018
gord, 0.018, 1.000, 0.018
guest, 0.018, 1.000, 0.018
translate, 0.018, 1.000, 0.018
hadhad, 0.018, 1.000, 0.018
handling, 0.018, 1.000, 0.018
illness, 0.018, 1.000, 0.018
lamarche, 0.018, 1.000, 0.018
manual, 0.018, 1.000, 0.018
lanka, 0.018, 1.000, 0.018
premised, 0.018, 1.000, 0.018
scrutiny, 0.018, 1.000, 0.018
pricing, 0.018, 1.000, 0.018
screened, 0.018, 1.000, 0.018
processor, 0.018, 1.000, 0.018
pronouncement, 0.018, 1.000, 0.018
scammed, 0.018, 1.000, 0.018
sainte, 0.018, 1.000, 0.018
plain, 0.018, 1.000, 0.018
prospect, 0.018, 1.000, 0.018
purely, 0.018, 1.000, 0.018
quantity, 0.018, 1.000, 0.018
receipt, 0.018, 1.000, 0.018
reward, 0.018, 1.000, 0.018
recovered, 0.018, 1.000, 0.018
regionally, 0.018, 1.000, 0.018
regulator, 0.018, 1.000, 0.018
renegotiate, 0.018, 1.000, 0.018
provisionally, 0.018, 1.000, 0.018
sheri, 0.018, 1.000, 0.018
shine, 0.018, 1.000, 0.018
shrinking, 0.018, 1.000, 0.018
larouche, 0.018, 1.000, 0.018
succession, 0.018, 1.000, 0.018
legislated, 0.018, 1.000, 0.018
minor, 0.018, 1.000, 0.018
misleading, 0.018, 1.000, 0.018
stroke, 0.018, 1.000, 0.018
nazaire, 0.018, 1.000, 0.018
negotiations, 0.018, 1.000, 0.018
nord, 0.018, 1.000, 0.018
steven, 0.018, 1.000, 0.018
offshore, 0.018, 1.000, 0.018
omission, 0.018, 1.000, 0.018
outs, 0.018, 1.000, 0.018
panellist, 0.018, 1.000, 0.018
statistical, 0.018, 1.000, 0.018
spin, 0.018, 1.000, 0.018
patient, 0.018, 1.000, 0.018
perpetuate, 0.018, 1.000, 0.018
persecuted, 0.018, 1.000, 0.018
sydney, 0.018, 1.000, 0.018
ethical, 0.018, 1.000, 0.018
laughable, 0.018, 1.000, 0.018
denial, 0.018, 1.000, 0.018
antigonish, 0.018, 1.000, 0.018
blaney, 0.018, 1.000, 0.018
anderson, 0.018, 1.000, 0.018
accomplishment, 0.018, 1.000, 0.018
consensus, 0.018, 1.000, 0.018
corridor, 0.018, 1.000, 0.018
anxious, 0.018, 1.000, 0.018
du, 0.018, 1.000, 0.018
ambroise, 0.018, 1.000, 0.018
afforded, 0.018, 1.000, 0.018
aftermath, 0.018, 1.000, 0.018
depriving, 0.018, 1.000, 0.018
constructed, 0.018, 1.000, 0.018
bother, 0.018, 1.000, 0.018
adjusted, 0.018, 1.000, 0.018
disturbing, 0.018, 1.000, 0.018
accomplished, 0.018, 1.000, 0.018
distorted, 0.018, 1.000, 0.018
assault, 0.018, 1.000, 0.018
attached, 0.018, 1.000, 0.018
aubin, 0.018, 1.000, 0.018
catch, 0.018, 1.000, 0.018
chocolate, 0.018, 1.000, 0.018
comprise, 0.018, 1.000, 0.018
defend, 0.018, 1.000, 0.018
dismissed, 0.018, 1.000, 0.018
carrier, 0.018, 1.000, 0.018
campaigning, 0.018, 1.000, 0.018
bégin, 0.018, 1.000, 0.018
artificially, 0.018, 1.000, 0.018
avoid, 0.018, 1.000, 0.018
avoided, 0.018, 1.000, 0.018
automobile, 0.018, 1.000, 0.018
bourget, 0.018, 1.000, 0.018
older, 0.011, 1.000, 0.011
shortly, 0.010, 1.000, 0.010
pick, 0.010, 1.000, 0.010
repeated, 0.010, 1.000, 0.010
scholarship, 0.008, 1.000, 0.008
businesswoman, 0.008, 1.000, 0.008
pump, 0.008, 1.000, 0.008
caseload, 0.008, 1.000, 0.008
selinger, 0.008, 1.000, 0.008
semi, 0.008, 1.000, 0.008
casey, 0.008, 1.000, 0.008
printing, 0.008, 1.000, 0.008
sexist, 0.008, 1.000, 0.008
shady, 0.008, 1.000, 0.008
automation, 0.008, 1.000, 0.008
scamming, 0.008, 1.000, 0.008
