10,-8.9363881998,-10.0670975001,-9.1401277159,-5.9499337408,-10.4665684580,-9.4455994773,-9.4614336358,-4.9136232917,-12.9900365042,-5.4003810124,-8.3866375660,-6.6197982951,-2.9582417148,-9.9050526585,-6.7949114503,-7.1974401721,-8.6619684771,-13.8155105580,-0.0000010000,-8.2302376439,-8.3466830935,-13.8155105580,-13.8155105580,-9.9831585094,-13.8155105580,-6.1123247515,-7.4705035516,-3.2090867512,-5.7494108672,-4.6279336940,-13.8155105580,-9.1394595752,-5.5978030763,-8.7912759494,-13.8155105580,-6.8325085901,-7.6118870056,-6.6526120468,-5.3672880616,-4.2167896154,-8.8151150607,-8.1663804185,-6.2380046548,-4.2689984423,-9.0191278951,-8.2527154209,-5.6320078705,-2.1744155413,-6.0955220573,-11.5020023008,-10.6715025020,-9.8447717761,-13.8155105580,-6.9028499840,-8.9074672643,-5.4474118366,-10.1401977871,-13.8155105580,-13.8155105580,-10.7099098734,-6.1899945344,-8.5484507135,-13.8155105580,-13.5210700351,-8.6225129594,-9.2417440912,-6.0793109338,-7.7274174308,-8.9834592780,-7.2813418765,-12.8835747964,-6.0166942182,-10.3051184065,-6.2859341938,-8.4099664999
11,-8.9363881675,-7.2939440991,-9.1398565762,-8.9961446098,-10.4653080435,-2.4219453092,-9.4612980970,-4.8500130745,-12.9900365042,-5.3994013905,-8.3935614418,-0.0161348281,-5.9205319899,-4.1994065797,-6.6506753305,-11.7088602378,-6.3152053814,-13.8155105580,-5.0426827596,-8.1703561143,-2.6258016527,-13.8155105580,-13.8155105580,-9.9828160114,-13.8155105580,-9.1266030617,-7.4703869824,-0.0000010000,-3.8145455537,-10.9606158614,-0.0000010000,-13.0782830327,-5.5675441973,-5.5633761017,-13.8155105580,-9.1375993458,-7.6435813739,-6.6510046757,-5.3981167647,-4.7101212591,-5.5769629463,-8.1666175159,-6.2413625037,-7.1709167572,-3.4751313298,-8.2527078455,-8.5064075450,-9.6313496824,-6.0880338509,-11.5020021814,-13.4112497054,-9.8447101669,-13.8155105580,-6.8140930993,-8.9074649728,-7.2046414924,-10.1401977932,-13.4656288710,-13.8155105580,-10.6833864457,-6.1901363046,-8.5484162817,-13.8155105580,-13.5210700348,-8.6224516597,-13.8155105580,-9.4958256626,-10.1774469656,-8.9834510680,-9.9864517985,-12.8733031837,-6.0134002944,-10.3051184087,-3.4933858215,-3.9588056737
12,-8.9363695712,-7.2940174988,-9.1401276278,-8.9708460814,-7.0110929082,-5.5720299772,-9.4614336300,-4.8820628356,-12.9900348499,-5.4009584500,-8.3936494060,-8.2860651457,-3.7908968181,-9.9052955136,-6.7975149304,-11.7085705941,-11.0928743307,-13.8155105580,-9.4701587218,-5.2141153818,-7.3205729065,-13.8155105580,-13.8155105580,-9.9831584788,-13.8155105580,-9.1266453114,-7.4704847881,-9.4353127492,-8.9771446970,-10.8550747856,-13.8155105580,-13.0782833272,-5.5977112910,-8.7912395359,-13.8155105580,-9.1374173389,-7.6428051600,-6.6510595217,-5.4022463766,-4.2273463035,-4.9530955139,-8.1657485982,-3.4923590978,-7.1712027191,-9.0185526215,-8.2527162487,-5.6312876888,-9.6316788903,-6.0935724888,-9.8323107844,-10.3600905461,-9.8448242018,-13.8155105580,-6.8988493310,-8.9074666611,-5.4401074161,-10.1401976889,-11.4391439728,-13.6374395682,-10.7106909907,-6.1901653115,-8.3749419128,-13.8155105580,-13.5210700251,-8.6225129485,-13.8155105580,-9.4957355819,-10.1771554504,-6.7665369302,-9.9866716206,-12.8831513805,-6.0142976492,-10.3046214810,-6.2753138512,-10.9683616166
13,-8.9363880762,-7.3460977536,-5.5025668806,-8.9960865156,-10.4653811288,-5.5720311672,-9.4526799980,-4.8739112587,-11.4222192675,-5.3870381809,-8.3927163399,-6.6188385457,-3.7740912455,-9.8492838690,-1.5325525705,-7.6052721565,-11.0986319205,-7.9209028970,-3.4543918076,-5.2127050498,-8.3464574074,-13.8155105580,-13.8155105580,-9.9831582698,-13.8155105580,-9.1266238645,-5.5434419546,-9.4351729508,-8.9769734560,-10.9607490803,-13.8155105580,-10.7992899147,-5.5974824942,-8.7912416387,-11.2083514195,-9.1297967935,-7.6432532923,-0.0158915356,-5.3649564161,-7.1915243735,-8.7684109957,-8.1632537954,-6.2355829825,-7.1695919191,-9.0140595313,-8.2526969803,-8.5058529515,-9.6306415041,-2.8656117663,-11.5019985481,-8.6731148522,-9.8448011689,-13.8155105580,-4.6157908208,-8.9074067514,-7.1975911151,-10.1401975992,-8.9824141614,-13.8155105580,-10.7106889031,-6.1839531939,-8.5482814206,-13.8155105580,-13.5210700201,-8.6224490164,-13.8155105580,-2.4461398666,-8.7086525352,-6.7664878049,-9.9521293600,-9.5998552532,-5.9781873175,-10.3051155592,-3.6069512003,-10.9684276560
14,-8.9363959088,-7.5155959721,-9.1400917394,-8.9944806131,-7.0781841392,-5.5725908783,-9.4614340799,-4.9462114268,-12.9900365043,-5.4074475349,-8.3928214701,-9.6776430008,-3.7693018583,-9.8991428301,-6.8038783846,-11.7073533706,-11.0845697430,-13.8155105580,-9.4815585038,-5.4522813934,-5.9935404197,-13.8155105580,-13.8155105580,-9.9831571428,-13.8155105580,-9.1266256735,-7.4706729921,-9.4290456120,-6.5920230962,-7.8675186314,-13.8155105580,-13.0782814416,-5.6009415119,-6.1981551512,-13.8155105580,-9.1377392419,-4.0299690606,-6.6511824881,-5.4156373341,-7.1927333074,-8.7652795972,-8.1666407641,-6.2533399498,-7.1723090896,-9.0149315143,-8.2398481987,-5.6315973936,-9.6316775238,-6.0924667680,-11.5017598186,-11.0411912667,-9.8445433317,-13.8155105580,-6.9023997871,-8.9074631072,-7.2056089777,-10.1401982802,-10.7947951914,-13.8155105580,-7.2485540815,-6.1912750102,-8.5484767856,-13.8155105580,-13.5210700352,-8.6224486964,-13.8155105580,-9.4768838115,-10.1774512942,-6.7665384954,-9.9860371354,-12.8604462036,-2.0790305357,-10.3051184925,-6.2657646992,-10.9671268460
15,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-9.4603374433,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-6.7824702883,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-13.8155105580,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-7.3920079642,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-10.1110446352,-0.0000010000,-0.0000010000,-0.0000010000,-9.1365763569,-0.0000010000,-0.0000010000,-5.3598847248,-0.0000010000,-0.0000010000,-5.6838718107,-6.2255860050,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-0.0000010000,-13.8155105580,-2.0973246781,-8.5673667071,-0.0000010000,-6.9075230324,-0.0007126630,-0.0000010000,-10.2858744198,-0.0000010000,-0.0000010000
16,-0.0000010000,-0.0000010000,-9.1401297904,-8.9961364586,-4.4001402138,-9.4347117329,-9.4614321292,-0.0000034162,-12.9900365042,-5.3939799482,-8.3936187228,-9.6768728863,-5.9224384619,-7.0776334017,-6.7952766424,-8.1008723780,-8.4294020448,-13.8155105580,-9.4869321276,-8.2312933464,-7.8199535083,-13.8155105580,-13.8155105580,-5.2199809282,-13.8155105580,-0.0000010000,-0.0000010000,-9.4303093568,-7.3088677897,-10.9607505728,-13.8155105580,-10.0404077012,-0.0000010000,-0.0000010000,-13.4768768088,-9.1376275075,-5.7753194151,-6.6510212056,-0.0000057006,-0.7978781382,-8.7714740656,-8.1666073260,-6.2353558017,-7.1710854757,-0.0252935839,-8.2509920075,-8.5068354840,-9.6313873585,-6.0937860749,-0.0000010000,-13.4112497054,-9.8448254239,-13.8155105580,-6.9027891576,-8.9074544531,-7.0569115899,-10.1401978100,-7.3517294052,-13.8155105580,-10.7045927995,-6.1903807660,-8.5484448405,-13.8155105580,-11.2155498611,-8.6224989196,-13.8155105580,-9.4957735330,-10.1772121701,-2.8983912338,-9.9863012339,-12.8702869167,-6.0197834462,-10.3051184087,-6.2752126521,-7.0032485141
17,-8.9363881350,-10.0671325114,-9.1400689346,-8.9960175069,-10.3809523025,-3.3944007445,-9.4614145856,-4.8535988252,-12.9900365042,-5.4004805940,-8.3924866752,-9.6774431993,-5.9227851601,-9.8951872451,-6.7978658754,-11.7088517407,-11.0988487828,-13.8155105580,-5.9734018160,-8.2288013516,-5.7703483242,-13.8155105580,-13.8155105580,-9.9831335300,-13.8155105580,-9.1258795398,-4.4715950452,-6.6441911951,-7.3093431878,-10.9607502624,-13.8155105580,-10.2102188123,-5.5946150536,-8.7912917790,-13.8155105580,-9.1376229590,-7.6435638132,-0.0000032567,-1.6571435010,-7.1866107197,-8.8018329916,-8.1666394689,-6.2403441486,-7.1712137177,-6.7036658778,-8.2527059140,-8.5065435713,-0.0000010000,-6.0900300394,-11.5020023167,-13.4112497054,-9.8437856326,-13.8155105580,-6.9026505655,-8.9062014230,-2.8760590906,-10.1401978190,-12.9999841168,-13.8155105580,-10.7106911595,-6.1845684531,-8.3162087628,-13.8155105580,-13.5210700179,-5.7844736461,-13.8155105580,-9.4760918311,-10.1774469747,-8.9834467208,-9.9860090620,-12.8722140231,-6.0118635871,-10.3051184087,-6.2726163760,-7.4651446341
18,-8.9363881985,-10.0671983955,-9.1401326282,-8.9960939225,-10.4287596373,-9.4471730392,-9.4614337786,-4.9155063009,-12.9900365042,-5.4016625479,-8.3927446227,-9.6774969235,-5.9230619568,-4.4962202481,-4.8038848403,-11.7088586778,-9.0639923616,-13.7263408633,-9.4869464702,-8.2315028085,-8.3467271503,-13.8155105580,-13.8155105580,-9.9831595769,-13.8155105580,-9.1266477529,-7.4705043755,-9.4353859888,-8.9771476150,-10.9607476545,-13.8155105580,-13.0781551005,-5.5981982675,-8.7912933658,-13.8155105580,-9.1376291848,-7.6436498068,-6.6530897960,-5.3993491471,-7.1744197141,-8.8148132603,-8.1666111231,-6.2418527310,-7.1712210578,-9.0191474153,-8.2527083490,-8.5068042081,-9.6316779994,-2.7685734104,-11.5020023232,-13.4112497054,-9.8442823913,-13.8155105580,-6.8150146610,-8.8372855783,-7.2056803307,-10.1401978039,-13.8155105580,-13.8155105580,-10.7106908174,-6.1907589203,-8.5481108588,-13.8155105580,-10.7124386516,-8.6225262968,-13.8155105580,-9.4655060817,-10.1774469638,-8.9696216928,-9.9865198352,-12.8659633427,-6.0178053792,-10.3051183941,-6.2865442589,-10.9685003092
19,-8.9363882225,-9.8778306124,-7.5735642574,-6.4447572419,-10.4653782468,-7.2641435948,-9.4614336344,-4.8602479423,-12.9900365042,-5.4030572507,-8.3936462993,-9.6775006295,-5.9245460202,-7.0795097790,-6.8012990603,-9.1847270220,-11.0910915171,-12.4397178475,-9.4869085278,-8.2302131716,-7.8094890551,-13.8155105580,-13.8155105580,-9.9831585677,-13.8155105580,-6.3215204740,-7.3921778566,-9.4302774140,-8.9769468774,-10.9607494073,-13.8155105580,-13.0781371846,-5.5978280484,-5.3440760124,-13.8155105580,-6.8326060864,-7.6435997037,-6.6505146451,-5.4029119869,-7.1921282063,-4.8992000218,-8.1666478306,-6.2400664429,-7.1710387715,-6.6531780052,-8.2466813564,-8.5068375053,-9.6303808330,-6.0956968191,-11.5019987182,-10.3744207978,-9.8444193984,-13.8155105580,-6.9030392941,-8.9074618374,-7.2055642639,-10.1401978179,-13.8155105580,-13.8155105580,-7.9030579497,-6.1902951071,-8.5483350126,-13.8155105580,-11.2155480100,-5.7996643612,-11.8419450687,-5.9731066226,-8.5948927256,-8.9834658562,-9.9849153934,-12.8838892770,-5.9664802984,-0.0000010000,-4.0598755962,-10.9685398630
20,-8.9363881768,-10.0671264265,-9.1400881178,-8.9961496193,-10.4665427136,-5.5720788640,-9.4612920002,-4.7520373811,-11.4222192675,-5.3992948091,-8.3936481060,-6.8445692095,-5.9201886377,-9.8977077235,-3.2711095064,-11.7088586017,-9.1456313583,-13.8155105580,-1.4049314454,-8.2037179198,-2.2861853482,-13.8155105580,-13.8155105580,-9.9831576549,-13.8155105580,-9.1266030600,-5.5434290484,-9.4240239921,-3.8145930682,-10.9607491836,-13.8155105580,-13.0782830319,-5.5973275945,-8.7899457571,-13.8155105580,-9.1374703447,-7.6431273186,-3.4970964807,-1.6565138543,-4.7100722584,-8.8081949979,-8.1666178519,-6.2413042427,-7.1709162954,-6.6992984639,-8.2527078825,-8.5014719001,-0.0000010000,-6.0894836704,-11.5020021814,-10.4947056149,-9.8447495389,-13.8155105580,-6.8149041348,-8.9074658126,-5.4472145768,-7.1251324024,-13.8155105580,-13.8155105580,-10.6833867344,-6.1901195454,-8.5484208903,-13.8155105580,-13.5210700350,-8.6224529610,-13.8155105580,-6.0792957113,-10.1774469589,-8.9834500167,-9.9864842594,-12.8838369023,-6.0123811725,-10.3051184086,-6.2757202980,-10.9672094350
21,-8.9363882141,-7.6414941059,-9.1401266343,-5.9499610643,-7.0123138647,-5.5718399889,-9.4614335354,-4.8572867812,-12.9900365042,-5.3904186775,-8.3936482806,-9.6772226079,-5.9069773861,-7.0870931262,-6.7929392159,-11.7087888757,-11.0989948543,-13.8155105580,-9.4701566992,-5.2141854419,-9.8813149785,-13.8155105580,-13.8155105580,-9.9831583762,-13.8155105580,-9.1266453741,-7.4703949628,-9.4302619771,-8.9768182457,-10.9607506016,-13.8155105580,-13.0782833380,-5.5977070985,-3.1477419751,-13.8155105580,-9.1374315149,-7.6425142430,-6.6510332081,-5.4027661594,-7.1919404737,-8.8139731814,-6.1749854297,-6.2314748958,-7.1711939400,-4.6376350536,-8.2527157036,-5.6312791751,-9.6314125803,-6.0932731198,-11.5020019458,-9.8062101209,-9.8448286834,-13.8155105580,-6.8993149927,-8.9074613340,-5.4330542502,-6.8847839276,-13.6949480201,-13.8155105580,-9.2024672073,-6.1902489145,-8.5482887008,-13.8155105580,-9.3560948699,-2.9522881876,-9.6637982660,-9.4925825337,-10.1774462618,-6.7665358418,-4.1095516544,-12.8833609830,-6.0134564377,-10.3051183798,-3.7037395789,-10.9683616412
22,-0.0000010000,-7.6197836532,-4.1264119881,-8.9929409309,-0.0004092316,-5.0328867892,-9.4611925070,-4.8217248194,-12.9900365042,-5.3889011158,-8.3916089087,-9.6774836490,-5.9136839404,-1.2103326321,-6.7928676499,-9.8297197968,-0.0000010000,-0.0000014190,-5.8705158722,-8.1846219086,-9.8807051140,-13.8155105580,-13.8155105580,-0.0000010000,-13.8155105580,-9.1266034487,-7.4702994510,-0.0000010000,-0.0000052382,-10.9607434667,-13.8155105580,-13.0773558711,-0.0000010000,-8.7908545768,-4.7117431869,-0.0465861096,-7.6423955798,-6.5992368589,-0.0000010000,-7.1876441750,-0.0000010000,-8.1491239651,-6.1714824079,-3.5454262225,-6.5824429565,-8.2526849547,-0.0000010000,-9.6314137641,-0.0000010000,-11.4245015439,-0.0000010000,-6.4923669960,-13.8155105580,-6.8111751916,-0.0000010000,-7.2045110650,-10.1399332160,-0.0000010000,-13.8155105580,-6.4360056316,-2.1326400057,-8.5483447482,-13.8155105580,-13.5210566710,-5.9849409758,-9.5676921883,-6.0748653716,-0.0000010000,-6.0970826448,-1.0669989589,-0.0014797673,-0.1683003395,-10.3049964453,-6.2709902769,-0.0000010000
